RecNum, LahmanID, Year, Team, Lg
1660,freehbi01,1965,DET,A
1661,grantmu01,1965,MIN,A
1662,hallji02,1965,MIN,A
1663,hortowi01,1965,DET,A
1664,howarel01,1965,NY,A
1665,kalinal01,1965,DET,A
1666,killeha01,1965,MIN,A
1667,leebo01,1965,CAL,A
1668,mantife01,1965,BOS,A
1669,mantlmi01,1965,NY,A
1670,mcauldi01,1965,DET,A
1671,mcdowsa01,1965,CLE,A
1672,o'donjo02,1965,KC,A
1673,olivato01,1965,MIN,A
1674,pappami01,1965,BAL,A
1675,pepitjo01,1965,NY,A
1676,richabo01,1965,NY,A
1677,richepe01,1965,WAS,A
1678,robinbr01,1965,BAL,A
1679,skowrbi01,1965,CHI,A
1680,stottme01,1965,NY,A
1681,versazo01,1965,MIN,A
1682,yastrca01,1965,BOS,A
1683,aaronha01,1965,MIL,N
1684,allendi01,1965,PHI,N
1685,bankser01,1965,CHI,N
1686,callijo01,1965,PHI,N
1687,cardele01,1965,CIN,N
1688,clemero01,1965,PIT,N
1689,drysddo01,1965,LA,N
1690,edwarjo01,1965,CIN,N
1691,ellissa01,1965,CIN,N
1692,farretu01,1965,HOU,N
1693,gibsobo01,1965,STL,N
1694,koufasa01,1965,LA,N
1695,kraneed01,1965,NY,N
1696,malonji01,1965,CIN,N
1697,maricju01,1965,SF,N
1698,mayswi01,1965,SF,N
1699,robinfr02,1965,CIN,N
1700,rojasco01,1965,PHI,N
1701,rosepe01,1965,CIN,N
1702,santoro01,1965,CHI,N
1703,stargwi01,1965,PIT,N
1704,torrejo01,1965,MIL,N
1705,vealebo01,1965,PIT,N
1706,willibi01,1965,CHI,N
1707,willsma01,1965,LA,N
1708,ageeto01,1966,CHI,A
1709,barbest01,1966,BAL,A
1710,batteea01,1966,MIN,A
1711,bellge02,1966,CLE,A
1712,cashno01,1966,DET,A
1713,colavro01,1966,CLE,A
1714,etchean01,1966,BAL,A
1715,freehbi01,1966,DET,A
1716,fregoji01,1966,CAL,A
1717,hunteca01,1966,KC,A
1718,kaatji01,1966,MIN,A
1719,kalinal01,1966,DET,A
1720,killeha01,1966,MIN,A
1721,knoopbo01,1966,CAL,A
1722,mcauldi01,1966,DET,A
1723,mcdowsa01,1966,CLE,A
1724,mclaide01,1966,DET,A
1725,olivato01,1966,MIN,A
1726,richabo01,1966,NY,A
1727,richepe01,1966,WAS,A
1728,robinbr01,1966,BAL,A
1729,robinfr02,1966,BAL,A
1730,scottge02,1966,BOS,A
1731,siebeso01,1966,CLE,A
1732,stottme01,1966,NY,A
1733,yastrca01,1966,BOS,A
1734,aaronha01,1966,ATL,N
1735,allendi01,1966,PHI,N
1736,aloufe01,1966,ATL,N
1737,bunniji01,1966,PHI,N
1738,cardele01,1966,CIN,N
1739,clemero01,1966,PIT,N
1740,floodcu01,1966,STL,N
1741,gibsobo01,1966,STL,N
1742,halleto01,1966,SF,N
1743,hartji01,1966,SF,N
1744,huntro01,1966,NY,N
1745,koufasa01,1966,LA,N
1746,lefebji01,1966,LA,N
1747,maricju01,1966,SF,N
1748,mayswi01,1966,SF,N
1749,mccarti01,1966,STL,N
1750,mccoobi01,1966,CIN,N
1751,mccovwi01,1966,SF,N
1752,morgajo02,1966,HOU,N
1753,perryga01,1966,SF,N
1754,raymocl01,1966,HOU,N
1755,reganph01,1966,LA,N
1756,santoro01,1966,CHI,N
1757,stargwi01,1966,PIT,N
1758,torrejo01,1966,ATL,N
1759,vealebo01,1966,PIT,N
1760,willsma01,1966,LA,N
1761,ageeto01,1967,CHI,A
1762,alvisma01,1967,CLE,A
1763,berryke01,1967,CHI,A
1764,carewro01,1967,MIN,A
1765,casanpa01,1967,WAS,A
1766,chancde01,1967,MIN,A
1767,conigto01,1967,BOS,A
1768,downial01,1967,NY,A
1769,etchean01,1967,BAL,A
1770,freehbi01,1967,DET,A
1771,fregoji01,1967,CAL,A
1772,hargast01,1967,CLE,A
1773,horlejo01,1967,CHI,A
1774,hunteca01,1967,KC,A
1775,kalinal01,1967,DET,A
1776,killeha01,1967,MIN,A
1777,lonboji01,1967,BOS,A
1778,mantlmi01,1967,NY,A
1779,mcauldi01,1967,DET,A
1780,mcgloji01,1967,CAL,A
1781,minchdo01,1967,CAL,A
1782,olivato01,1967,MIN,A
1783,peterga01,1967,CHI,A
1784,petrori01,1967,BOS,A
1785,robinbr01,1967,BAL,A
1786,robinfr02,1967,BAL,A
1787,yastrca01,1967,BOS,A
1788,aaronha01,1967,ATL,N
1789,allendi01,1967,PHI,N
1790,alleyge01,1967,PIT,N
1791,bankser01,1967,CHI,N
1792,brocklo01,1967,STL,N
1793,cepedor01,1967,STL,N
1794,clemero01,1967,PIT,N
1795,cuellmi01,1967,HOU,N
1796,drysddo01,1967,LA,N
1797,gibsobo01,1967,STL,N
1798,halleto01,1967,SF,N
1799,helmsto01,1967,CIN,N
1800,jenkife01,1967,CHI,N
1801,lemasde01,1967,ATL,N
1802,maricju01,1967,SF,N
1803,mayswi01,1967,SF,N
1804,mazerbi01,1967,PIT,N
1805,mccarti01,1967,STL,N
1806,osteecl01,1967,LA,N
1807,perezto01,1967,CIN,N
1808,rosepe01,1967,CIN,N
1809,seaveto01,1967,NY,N
1810,shortch02,1967,PHI,N
1811,staubru01,1967,HOU,N
1812,torrejo01,1967,ATL,N
1813,wynnji01,1967,HOU,N
1814,azcuejo01,1968,CLE,A
1815,bellge02,1968,BOS,A
1816,campabe01,1968,OAK,A
1817,carewro01,1968,MIN,A
1818,freehbi01,1968,DET,A
1819,fregoji01,1968,CAL,A
1820,harreke01,1968,BOS,A
1821,hortowi01,1968,DET,A
1822,howarfr01,1968,WAS,A
1823,johnsda02,1968,BAL,A
1824,johnto01,1968,CHI,A
1825,josepdu01,1968,CHI,A
1826,killeha01,1968,MIN,A
1827,mantlmi01,1968,NY,A
1828,mcdowsa01,1968,CLE,A
1829,mclaide01,1968,DET,A
1830,mondari01,1968,OAK,A
1831,odombl01,1968,OAK,A
1832,olivato01,1968,MIN,A
1833,powelbo01,1968,BAL,A
1834,robinbr01,1968,BAL,A
1835,santijo02,1968,BOS,A
1836,stottme01,1968,NY,A
1837,tiantlu01,1968,CLE,A
1838,wertdo01,1968,DET,A
1839,yastrca01,1968,BOS,A
1840,aaronha01,1968,ATL,N
1841,alleyge01,1968,PIT,N
1842,aloufe01,1968,ATL,N
1843,alouma01,1968,PIT,N
1844,benchjo01,1968,CIN,N
1845,cardele01,1968,CIN,N
1846,carltst01,1968,STL,N
1847,drysddo01,1968,LA,N
1848,floodcu01,1968,STL,N
1849,frymawo01,1968,PHI,N
1850,gibsobo01,1968,STL,N
1851,groteje01,1968,NY,N
1852,halleto01,1968,LA,N
1853,helmsto01,1968,CIN,N
1854,javieju01,1968,STL,N
1855,kessido01,1968,CHI,N
1856,koosmje01,1968,NY,N
1857,maricju01,1968,SF,N
1858,mayswi01,1968,SF,N
1859,mccovwi01,1968,SF,N
1860,perezto01,1968,CIN,N
1861,reedro01,1968,ATL,N
1862,rosepe01,1968,CIN,N
1863,santoro01,1968,CHI,N
1864,seaveto01,1968,NY,N
1865,staubru01,1968,HOU,N
1866,willibi01,1968,CHI,N
1867,andremi01,1969,BOS,A
1868,bandosa01,1969,OAK,A
1869,blairpa01,1969,BAL,A
1870,carewro01,1969,MIN,A
1871,culpra01,1969,BOS,A
1872,freehbi01,1969,DET,A
1873,fregoji01,1969,CAL,A
1874,heganmi01,1969,SEA,A
1875,howarfr01,1969,WAS,A
1876,jacksre01,1969,OAK,A
1877,johnsda02,1969,BAL,A
1878,killeha01,1969,MIN,A
1879,knowlda01,1969,WAS,A
1880,lolicmi01,1969,DET,A
1881,mayca01,1969,CHI,A
1882,mcdowsa01,1969,CLE,A
1883,mclaide01,1969,DET,A
1884,mcnalda01,1969,BAL,A
1885,minchdo01,1969,SEA,A
1886,odombl01,1969,OAK,A
1887,olivato01,1969,MIN,A
1888,petrori01,1969,BOS,A
1889,powelbo01,1969,BAL,A
1890,robinbr01,1969,BAL,A
1891,robinfr02,1969,BAL,A
1892,rodriel01,1969,KC,A
1893,rosebjo01,1969,MIN,A
1894,smithre06,1969,BOS,A
1895,stottme01,1969,NY,A
1896,whitero01,1969,NY,A
1897,yastrca01,1969,BOS,A
1898,aaronha01,1969,ATL,N
1899,alouma01,1969,PIT,N
1900,bankser01,1969,CHI,N
1901,beckegl01,1969,CHI,N
1902,benchjo01,1969,CIN,N
1903,cannich01,1969,SD,N
1904,carltst01,1969,STL,N
1905,clemero01,1969,PIT,N
1906,dierkla01,1969,HOU,N
1907,gibsobo01,1969,STL,N
1908,hundlra01,1969,CHI,N
1909,jacksgr01,1969,PHI,N
1910,jonescl01,1969,NY,N
1911,kessido01,1969,CHI,N
1912,koosmje01,1969,NY,N
1913,maricju01,1969,SF,N
1914,mayle01,1969,CIN,N
1915,mayswi01,1969,SF,N
1916,mccovwi01,1969,SF,N
1917,menkede01,1969,HOU,N
1918,millafe01,1969,ATL,N
1919,niekrph01,1969,ATL,N
1920,perezto01,1969,CIN,N
1921,rosepe01,1969,CIN,N
1922,santoro01,1969,CHI,N
1923,seaveto01,1969,NY,N
1924,singebi01,1969,LA,N
1925,staubru01,1969,MON,N
1926,alomasa01,1970,CAL,A
1927,aparilu01,1970,CHI,A
1928,carewro01,1970,MIN,A
1929,cuellmi01,1970,BAL,A
1930,fossera01,1970,CLE,A
1931,freehbi01,1970,DET,A
1932,fregoji01,1970,CAL,A
1933,harpeto01,1970,MIL,A
1934,hortowi01,1970,DET,A
1935,howarfr01,1970,WAS,A
1936,hunteca01,1970,OAK,A
1937,johnsal01,1970,CAL,A
1938,johnsda02,1970,BAL,A
1939,killeha01,1970,MIN,A
1940,mcdowsa01,1970,CLE,A
1941,mcnalda01,1970,BAL,A
1942,mosesje01,1970,BOS,A
1943,olivato01,1970,MIN,A
1944,otisam01,1970,KC,A
1945,palmeji01,1970,BAL,A
1946,perryji01,1970,MIN,A
1947,peterfr01,1970,NY,A
1948,powelbo01,1970,BAL,A
1949,robinbr01,1970,BAL,A
1950,robinfr02,1970,BAL,A
1951,stottme01,1970,NY,A
1952,whitero01,1970,NY,A
1953,wrighcl01,1970,CAL,A
1954,yastrca01,1970,BOS,A
1955,aaronha01,1970,ATL,N
1956,allendi01,1970,STL,N
1957,beckegl01,1970,CHI,N
1958,benchjo01,1970,CIN,N
1959,cartyri01,1970,ATL,N
1960,clemero01,1970,PIT,N
1961,dietzdi01,1970,SF,N
1962,gastoci01,1970,SD,N
1963,gibsobo01,1970,STL,N
1964,grababi01,1970,LA,N
1965,harrebu01,1970,NY,N
1966,hickmji02,1970,CHI,N
1967,hoernjo01,1970,PHI,N
1968,kessido01,1970,CHI,N
1969,mayswi01,1970,SF,N
1970,mccovwi01,1970,SF,N
1971,menkede01,1970,HOU,N
1972,merriji01,1970,CIN,N
1973,millafe01,1970,ATL,N
1974,morgajo02,1970,HOU,N
1975,osteecl01,1970,LA,N
1976,perezto01,1970,CIN,N
1977,perryga01,1970,SF,N
1978,rosepe01,1970,CIN,N
1979,seaveto01,1970,NY,N
1980,simpswa01,1970,CIN,N
1981,staubru01,1970,MON,N
1982,torrejo01,1970,STL,N
1983,wilheho01,1970,ATL,N
1984,aparilu01,1971,BOS,A
1985,bluevi01,1971,OAK,A
1986,bufordo01,1971,BAL,A
1987,cardele01,1971,MIN,A
1988,carewro01,1971,MIN,A
1989,cashno01,1971,DET,A
1990,cuellmi01,1971,BAL,A
1991,duncada01,1971,OAK,A
1992,fossera01,1971,CLE,A
1993,freehbi01,1971,DET,A
1994,howarfr01,1971,WAS,A
1995,jacksre01,1971,OAK,A
1996,kalinal01,1971,DET,A
1997,killeha01,1971,MIN,A
1998,lolicmi01,1971,DET,A
1999,mcdowsa01,1971,CLE,A
2000,meltobi01,1971,CHI,A
2001,messean01,1971,CAL,A
2002,munsoth01,1971,NY,A
2003,murcebo01,1971,NY,A
2004,olivato01,1971,MIN,A
2005,otisam01,1971,KC,A
2006,palmeji01,1971,BAL,A
2007,pattima01,1971,MIL,A
2008,perryji01,1971,MIN,A
2009,powelbo01,1971,BAL,A
2010,robinbr01,1971,BAL,A
2011,robinfr02,1971,BAL,A
2012,rojasco01,1971,KC,A
2013,siebeso01,1971,BOS,A
2014,woodwi01,1971,CHI,A
2015,yastrca01,1971,BOS,A
2016,aaronha01,1971,ATL,N
2017,beckegl01,1971,CHI,N
2018,benchjo01,1971,CIN,N
2019,bondsbo01,1971,SF,N
2020,brocklo01,1971,STL,N
2021,carltst01,1971,STL,N
2022,carrocl02,1971,CIN,N
2023,clemero01,1971,PIT,N
2024,colbena01,1971,SD,N
2025,daviswi02,1971,LA,N
2026,dierkla01,1971,HOU,N
2027,ellisdo01,1971,PIT,N
2028,harrebu01,1971,NY,N
2029,jenkife01,1971,CHI,N
2030,kessido01,1971,CHI,N
2031,maricju01,1971,SF,N
2032,mayle01,1971,CIN,N
2033,mayswi01,1971,SF,N
2034,mccovwi01,1971,SF,N
2035,millafe01,1971,ATL,N
2036,rosepe01,1971,CIN,N
2037,sanguma01,1971,PIT,N
2038,santoro01,1971,CHI,N
2039,seaveto01,1971,NY,N
2040,stargwi01,1971,PIT,N
2041,staubru01,1971,MON,N
2042,torrejo01,1971,STL,N
2043,wilsodo01,1971,HOU,N
2044,wiseri01,1971,PHI,N
2045,allendi01,1972,CHI,A
2046,aparilu01,1972,BOS,A
2047,bandosa01,1972,OAK,A
2048,campabe01,1972,OAK,A
2049,carewro01,1972,MIN,A
2050,cashno01,1972,DET,A
2051,colemjo05,1972,DET,A
2052,dobsopa01,1972,BAL,A
2053,fiskca01,1972,BOS,A
2054,freehbi01,1972,DET,A
2055,grichbo01,1972,BAL,A
2056,harrato01,1972,TEX,A
2057,holtzke01,1972,OAK,A
2058,hunteca01,1972,OAK,A
2059,jacksre01,1972,OAK,A
2060,lolicmi01,1972,DET,A
2061,mayca01,1972,CHI,A
2062,mcnalda01,1972,BAL,A
2063,murcebo01,1972,NY,A
2064,otisam01,1972,KC,A
2065,palmeji01,1972,BAL,A
2066,patekfr01,1972,KC,A
2067,perryga01,1972,CLE,A
2068,pinielo01,1972,KC,A
2069,robinbr01,1972,BAL,A
2070,rodriel01,1972,MIL,A
2071,rojasco01,1972,KC,A
2072,rudijo01,1972,OAK,A
2073,ryanno01,1972,CAL,A
2074,scheiri01,1972,KC,A
2075,smithre06,1972,BOS,A
2076,woodwi01,1972,CHI,A
2077,yastrca01,1972,BOS,A
2078,aaronha01,1972,ATL,N
2079,beckegl01,1972,CHI,N
2080,benchjo01,1972,CIN,N
2081,blassst01,1972,PIT,N
2082,brocklo01,1972,STL,N
2083,carltst01,1972,PHI,N
2084,carrocl02,1972,CIN,N
2085,cedence01,1972,HOU,N
2086,clemero01,1972,PIT,N
2087,colbena01,1972,SD,N
2088,gibsobo01,1972,STL,N
2089,jenkife01,1972,CHI,N
2090,kessido01,1972,CHI,N
2091,mayle01,1972,HOU,N
2092,mayswi01,1972,NY,N
2093,mcgratu01,1972,NY,N
2094,morgajo02,1972,CIN,N
2095,nolanga01,1972,CIN,N
2096,oliveal01,1972,PIT,N
2097,sanguma01,1972,PIT,N
2098,santoro01,1972,CHI,N
2099,seaveto01,1972,NY,N
2100,simmote01,1972,STL,N
2101,speiech01,1972,SF,N
2102,stargwi01,1972,PIT,N
2103,stonebi01,1972,MON,N
2104,suttodo01,1972,LA,N
2105,torrejo01,1972,STL,N
2106,willibi01,1972,CHI,N
2107,allendi01,1973,CHI,A
2108,bandosa01,1973,OAK,A
2109,bellbu01,1973,CLE,A
2110,blairpa01,1973,BAL,A
2111,blylebe01,1973,MIN,A
2112,brinked01,1973,DET,A
2113,campabe01,1973,OAK,A
2114,carewro01,1973,MIN,A
2115,colboji01,1973,MIL,A
2116,fingero01,1973,OAK,A
2117,fiskca01,1973,BOS,A
2118,freehbi01,1973,DET,A
2119,holtzke01,1973,OAK,A
2120,hortowi01,1973,DET,A
2121,hunteca01,1973,OAK,A
2122,jacksre01,1973,OAK,A
2123,kellypa01,1973,CHI,A
2124,leebi03,1973,BOS,A
2125,lylesp01,1973,NY,A
2126,maybejo01,1973,KC,A
2127,mayda01,1973,MIL,A
2128,munsoth01,1973,NY,A
2129,murcebo01,1973,NY,A
2130,nelsoda01,1973,TEX,A
2131,otisam01,1973,KC,A
2132,robinbr01,1973,BAL,A
2133,rojasco01,1973,KC,A
2134,ryanno01,1973,CAL,A
2135,singebi01,1973,CAL,A
2136,spencji01,1973,TEX,A
2137,yastrca01,1973,BOS,A
2138,aaronha01,1973,ATL,N
2139,benchjo01,1973,CIN,N
2140,billija01,1973,CIN,N
2141,bondsbo01,1973,SF,N
2142,breweji01,1973,LA,N
2143,cedence01,1973,HOU,N
2144,colbena01,1973,SD,N
2145,conceda01,1973,CIN,N
2146,daviswi02,1973,LA,N
2147,evansda01,1973,ATL,N
2148,fairlro01,1973,MON,N
2149,giustda01,1973,PIT,N
2150,johnsda02,1973,ATL,N
2151,mayswi01,1973,NY,N
2152,morgajo02,1973,CIN,N
2153,motama01,1973,LA,N
2154,osteecl01,1973,LA,N
2155,rosepe01,1973,CIN,N
2156,russebi01,1973,LA,N
2157,santoro01,1973,CHI,N
2158,seaveto01,1973,NY,N
2159,simmote01,1973,STL,N
2160,speiech01,1973,SF,N
2161,stargwi01,1973,PIT,N
2162,suttodo01,1973,LA,N
2163,torrejo01,1973,STL,N
2164,twitcwa01,1973,PHI,N
2165,watsobo01,1973,HOU,N
2166,willibi01,1973,CHI,N
2167,wiseri01,1973,STL,N
2168,allendi01,1974,CHI,A
2169,bandosa01,1974,OAK,A
2170,burroje01,1974,TEX,A
2171,busbyst01,1974,KC,A
2172,campabe01,1974,OAK,A
2173,carewro01,1974,MIN,A
2174,chalkda01,1974,CAL,A
2175,cuellmi01,1974,BAL,A
2176,fingero01,1974,OAK,A
2177,fiskca01,1974,BOS,A
2178,grichbo01,1974,BAL,A
2179,hendrge01,1974,CLE,A
2180,herrmed01,1974,CHI,A
2181,hillejo01,1974,DET,A
2182,hunteca01,1974,OAK,A
2183,jacksre01,1974,OAK,A
2184,kalinal01,1974,DET,A
2185,maybejo01,1974,KC,A
2186,moneydo01,1974,MIL,A
2187,munsoth01,1974,NY,A
2188,murcebo01,1974,NY,A
2189,perryga01,1974,CLE,A
2190,porteda02,1974,MIL,A
2191,robinbr01,1974,BAL,A
2192,robinfr02,1974,CAL,A
2193,rojasco01,1974,KC,A
2194,rudijo01,1974,OAK,A
2195,sundbji01,1974,TEX,A
2196,tiantlu01,1974,BOS,A
2197,woodwi01,1974,CHI,A
2198,yastrca01,1974,BOS,A
2199,aaronha01,1974,ATL,N
2200,benchjo01,1974,CIN,N
2201,bowala01,1974,PHI,N
2202,brettke01,1974,PIT,N
2203,brocklo01,1974,STL,N
2204,caprabu01,1974,ATL,N
2205,carltst01,1974,PHI,N
2206,cashda01,1974,PHI,N
2207,cedence01,1974,HOU,N
2208,ceyro01,1974,LA,N
2209,garrra01,1974,ATL,N
2210,garvest01,1974,LA,N
2211,groteje01,1974,NY,N
2212,grubbjo01,1974,SD,N
2213,kessido01,1974,CHI,N
2214,marshmi01,1974,LA,N
2215,matlajo01,1974,NY,N
2216,mcgloly01,1974,STL,N
2217,messean01,1974,LA,N
2218,morgajo02,1974,CIN,N
2219,perezto01,1974,CIN,N
2220,rogerst01,1974,MON,N
2221,rosepe01,1974,CIN,N
2222,schmimi01,1974,PHI,N
2223,simmote01,1974,STL,N
2224,smithre06,1974,STL,N
2225,speiech01,1974,SF,N
2226,wynnji01,1974,LA,N
2227,aaronha01,1975,MIL,A
2228,bluevi01,1975,OAK,A
2229,bondsbo01,1975,NY,A
2230,busbyst01,1975,KC,A
2231,campabe01,1975,OAK,A
2232,carewro01,1975,MIN,A
2233,chalkda01,1975,CAL,A
2234,dentbu01,1975,CHI,A
2235,fingero01,1975,OAK,A
2236,freehbi01,1975,DET,A
2237,gossari01,1975,CHI,A
2238,hargrmi01,1975,TEX,A
2239,harrato01,1975,TEX,A
2240,hendrge01,1975,CLE,A
2241,hunteca01,1975,NY,A
2242,jacksre01,1975,OAK,A
2243,kaatji01,1975,CHI,A
2244,lynnfr01,1975,BOS,A
2245,mcraeha01,1975,KC,A
2246,munsoth01,1975,NY,A
2247,nettlgr01,1975,NY,A
2248,ortajo01,1975,CHI,A
2249,palmeji01,1975,BAL,A
2250,rudijo01,1975,OAK,A
2251,ryanno01,1975,CAL,A
2252,scottge02,1975,MIL,A
2253,tenacge01,1975,OAK,A
2254,washicl01,1975,OAK,A
2255,yastrca01,1975,BOS,A
2256,benchjo01,1975,CIN,N
2257,bowala01,1975,PHI,N
2258,brocklo01,1975,STL,N
2259,cartega01,1975,MON,N
2260,cashda01,1975,PHI,N
2261,ceyro01,1975,LA,N
2262,conceda01,1975,CIN,N
2263,garvest01,1975,LA,N
2264,jonesra01,1975,SD,N
2265,luzingr01,1975,PHI,N
2266,madlobi01,1975,CHI,N
2267,marshmi01,1975,LA,N
2268,matlajo01,1975,NY,N
2269,mcgratu01,1975,PHI,N
2270,messean01,1975,LA,N
2271,morgajo02,1975,CIN,N
2272,murcebo01,1975,SF,N
2273,niekrph01,1975,ATL,N
2274,oliveal01,1975,PIT,N
2275,perezto01,1975,CIN,N
2276,reussje01,1975,PIT,N
2277,rosepe01,1975,CIN,N
2278,sanguma01,1975,PIT,N
2279,seaveto01,1975,NY,N
2280,smithre06,1975,STL,N
2281,suttodo01,1975,LA,N
2282,watsobo01,1975,HOU,N
2283,wynnji01,1975,LA,N
2284,belanma01,1976,BAL,A
2285,brettge01,1976,KC,A
2286,carewro01,1976,MIN,A
2287,chambch01,1976,NY,A
2288,fidryma01,1976,DET,A
2289,fingero01,1976,OAK,A
2290,fiskca01,1976,BOS,A
2291,garneph01,1976,OAK,A
2292,gossari01,1976,CHI,A
2293,grichbo01,1976,BAL,A
2294,harrato01,1976,TEX,A
2295,hunteca01,1976,NY,A
2296,larocda01,1976,CLE,A
2297,lefloro01,1976,DET,A
2298,lylesp01,1976,NY,A
2299,lynnfr01,1976,BOS,A
2300,mcraeha01,1976,KC,A
2301,moneydo01,1976,MIL,A
2302,munsoth01,1976,NY,A
2303,otisam01,1976,KC,A
2304,patekfr01,1976,KC,A
2305,randowi01,1976,NY,A
2306,rivermi01,1976,NY,A
2307,staubru01,1976,DET,A
2308,tananfr01,1976,CAL,A
2309,tiantlu01,1976,BOS,A
2310,travebi01,1976,MIL,A
2311,wynegbu01,1976,MIN,A
2312,yastrca01,1976,BOS,A
2313,benchjo01,1976,CIN,N
2314,boonebo01,1976,PHI,N
2315,bowala01,1976,PHI,N
2316,cashda01,1976,PHI,N
2317,cedence01,1976,HOU,N
2318,ceyro01,1976,LA,N
2319,conceda01,1976,CIN,N
2320,forscke01,1976,HOU,N
2321,fostege01,1976,CIN,N
2322,frymawo01,1976,MON,N
2323,garvest01,1976,LA,N
2324,griffke01,1976,CIN,N
2325,jonesra01,1976,SD,N
2326,kingmda01,1976,NY,N
2327,luzingr01,1976,PHI,N
2328,matlajo01,1976,NY,N
2329,mcbriba01,1976,STL,N
2330,messean01,1976,ATL,N
2331,montejo01,1976,SF,N
2332,morgajo02,1976,CIN,N
2333,oliveal01,1976,PIT,N
2334,perezto01,1976,CIN,N
2335,rhoderi01,1976,LA,N
2336,rosepe01,1976,CIN,N
2337,russebi01,1976,LA,N
2338,ruthvdi01,1976,ATL,N
2339,schmimi01,1976,PHI,N
2340,seaveto01,1976,NY,N
2341,swishst01,1976,CHI,N
2342,bluevi01,1977,OAK,A
2343,brettge01,1977,KC,A
2344,burleri01,1977,BOS,A
2345,campabe01,1977,TEX,A
2346,campbbi02,1977,BOS,A
2347,carewro01,1977,MIN,A
2348,eckerde01,1977,CLE,A
2349,fairlro01,1977,TOR,A
2350,fidryma01,1977,DET,A
2351,fiskca01,1977,BOS,A
2352,grosswa01,1977,OAK,A
2353,hislela01,1977,MIN,A
2354,jacksre01,1977,NY,A
2355,jonesru01,1977,SEA,A
2356,kernji01,1977,CLE,A
2357,larocda01,1977,CAL,A
2358,lylesp01,1977,NY,A
2359,lynnfr01,1977,BOS,A
2360,moneydo01,1977,MIL,A
2361,munsoth01,1977,NY,A
2362,nettlgr01,1977,NY,A
2363,palmeji01,1977,BAL,A
2364,randowi01,1977,NY,A
2365,riceji01,1977,BOS,A
2366,ryanno01,1977,CAL,A
2367,scottge02,1977,BOS,A
2368,singlke01,1977,BAL,A
2369,slatoji01,1977,MIL,A
2370,tananfr01,1977,CAL,A
2371,thompja01,1977,DET,A
2372,wynegbu01,1977,MIN,A
2373,yastrca01,1977,BOS,A
2374,ziskri01,1977,CHI,A
2375,andujjo01,1977,HOU,N
2376,benchjo01,1977,CIN,N
2377,candejo01,1977,PIT,N
2378,carltst01,1977,PHI,N
2379,ceyro01,1977,LA,N
2380,conceda01,1977,CIN,N
2381,fostege01,1977,CIN,N
2382,garvest01,1977,LA,N
2383,gossari01,1977,PIT,N
2384,griffke01,1977,CIN,N
2385,lavelga01,1977,SF,N
2386,luzingr01,1977,PHI,N
2387,montawi01,1977,ATL,N
2388,moralje01,1977,CHI,N
2389,morgajo02,1977,CIN,N
2390,parkeda01,1977,PIT,N
2391,reuscri01,1977,CHI,N
2392,rosepe01,1977,CIN,N
2393,schmimi01,1977,PHI,N
2394,seaveto01,1977,CIN,N
2395,simmote01,1977,STL,N
2396,smithre06,1977,LA,N
2397,stearjo01,1977,NY,N
2398,suttebr01,1977,CHI,N
2399,suttodo01,1977,LA,N
2400,templga01,1977,STL,N
2401,trillma01,1977,CHI,N
2402,valenel01,1977,MON,N
2403,winfida01,1977,SD,N
2404,brettge01,1978,KC,A
2405,burleri01,1978,BOS,A
2406,carewro01,1978,MIN,A
2407,evansdw01,1978,BOS,A
2408,fiskca01,1978,BOS,A
2409,flanami01,1978,BAL,A
2410,gossari01,1978,NY,A
2411,guidrro01,1978,NY,A
2412,hislela01,1978,MIL,A
2413,howelro02,1978,TOR,A
2414,jacksre01,1978,NY,A
2415,keougma02,1978,OAK,A
2416,kernji01,1978,CLE,A
2417,lemonch01,1978,CHI,A
2418,lynnfr01,1978,BOS,A
2419,moneydo01,1978,MIL,A
2420,munsoth01,1978,NY,A
2421,murraed02,1978,BAL,A
2422,nettlgr01,1978,NY,A
2423,palmeji01,1978,BAL,A
2424,patekfr01,1978,KC,A
2425,porteda02,1978,KC,A
2426,remyje01,1978,BOS,A
2427,reynocr01,1978,SEA,A
2428,riceji01,1978,BOS,A
2429,sorenla01,1978,MIL,A
2430,sundbji01,1978,TEX,A
2431,tananfr01,1978,CAL,A
2432,thompja01,1978,DET,A
2433,whitefr01,1978,KC,A
2434,yastrca01,1978,BOS,A
2435,ziskri01,1978,TEX,A
2436,benchjo01,1978,CIN,N
2437,bluevi01,1978,SF,N
2438,boonebo01,1978,PHI,N
2439,bowala01,1978,PHI,N
2440,burroje01,1978,ATL,N
2441,ceyro01,1978,LA,N
2442,clarkja01,1978,SF,N
2443,conceda01,1978,CIN,N
2444,fingero01,1978,SD,N
2445,fostege01,1978,CIN,N
2446,garvest01,1978,LA,N
2447,grimsro02,1978,MON,N
2448,johnto01,1978,LA,N
2449,lopesda01,1978,LA,N
2450,luzingr01,1978,PHI,N
2451,mondari01,1978,LA,N
2452,morgajo02,1978,CIN,N
2453,niekrph01,1978,ATL,N
2454,pocorbi01,1978,ATL,N
2455,puhlte01,1978,HOU,N
2456,rogerst01,1978,MON,N
2457,rosepe01,1978,CIN,N
2458,seaveto01,1978,CIN,N
2459,simmote01,1978,STL,N
2460,smithre06,1978,LA,N
2461,stargwi01,1978,PIT,N
2462,suttebr01,1978,CHI,N
2463,winfida01,1978,SD,N
2464,zachrpa01,1978,NY,N
